user_id,work_id,rating_value,rated_at
1446,12135027063284985124,10,2025-04-07 16:07:42
627,10076005669545297061,0,2024-11-03 01:02:41
672,4701462300969341858,8,2024-09-05 01:02:41
1327,5271108868150220149,5,2023-11-30 18:27:39
1464,10726780949335334815,2,2024-05-10 04:59:03
1485,15388639508999967728,7,2023-05-04 15:57:30
1286,12653490343821269789,3,2025-08-16 11:31:28
611,7682437960569589179,10,2024-01-13 06:44:23
790,15111008674332208872,5,2023-05-23 23:05:53
245,4300679883534145495,0,2024-04-14 17:01:13
341,2835326430506766698,9,2023-01-01 19:16:06
360,17364809810075755303,3,2023-07-29 14:04:24
632,8997570002964300779,0,2023-06-29 15:03:51
245,14128918520986452119,5,2024-05-24 08:58:11
964,8919505333989491242,4,2024-12-21 11:59:29
502,691462458538274246,7,2024-06-19 23:43:47
871,10534495958303619133,1,2025-10-24 03:21:50
1477,13463812150076254954,10,2023-07-14 16:41:13
193,16886397480123374090,2,2024-06-13 20:04:48
963,14844089693374692708,4,2024-08-17 00:50:37
899,3857603979596072584,10,2024-11-11 13:49:06
42,3774317722440954278,1,2023-08-06 18:37:56
531,13848846202697649818,3,2024-01-28 09:40:38
829,12312930295555520568,10,2024-01-15 23:58:42
1088,14490751520679514984,7,2025-04-15 01:59:03
226,11849082330024950247,2,2025-10-12 19:14:03
259,581678830938340893,7,2024-09-18 21:11:20
239,9010150867841871695,9,2025-07-31 07:33:32
744,13762045878217591505,2,2025-06-15 23:23:32
438,17452899862297204121,8,2024-05-14 09:22:57
729,10472950690737506531,7,2023-09-01 05:28:47
1348,16597634293635015957,5,2023-08-14 19:36:36
592,4903909202945887845,8,2025-08-14 08:00:56
982,7053464802473538235,2,2023-06-17 00:43:29
819,6790280103363928460,0,2025-02-07 03:23:56
1249,1517188251849145730,3,2023-10-23 18:35:58
47,3117547619776748290,7,2024-12-07 22:38:00
536,2059425727734503348,10,2025-08-20 02:09:25
1473,7686756813543225838,9,2024-11-24 20:24:22
508,15737197673289667936,1,2025-01-15 23:39:18
794,13458418027407901484,5,2025-07-03 07:25:08
1053,14844020957303981475,9,2025-09-15 22:16:52
1020,8350603725175440788,3,2024-01-09 15:10:20
1108,5537866160003606259,3,2023-10-29 02:42:09
457,16162809771201243808,2,2024-04-21 13:54:13
1229,16372727918885901918,4,2025-02-24 09:27:54
184,8332893533610343864,6,2023-04-14 11:41:02
215,11261153147835563976,1,2024-05-15 06:04:47
948,8355538568231283744,7,2023-01-02 05:15:43
374,5614435417565097376,4,2024-01-28 03:24:57
454,5695221454337511740,10,2023-10-13 08:18:06
921,17860033541976812717,9,2023-04-09 01:13:05
676,7518235975609680699,10,2023-12-31 13:37:31
61,3070985674089126551,4,2024-07-20 23:48:42
707,8347756952028285803,1,2025-10-15 17:30:47
1283,2342992024419186894,2,2023-09-05 12:36:14
1392,18085457414071557063,1,2025-10-21 02:17:46
346,15729765396295998280,6,2023-06-23 16:06:32
727,6292642459703268687,9,2024-01-13 07:50:17
1001,3909577147595979838,7,2024-09-14 00:28:41
1101,15093305950191320780,0,2024-12-15 13:06:50
109,6847915768324373487,7,2023-06-30 22:11:14
151,12438618025795408150,0,2023-01-15 21:31:34
1027,13496642582541658991,4,2025-06-16 06:11:39
629,7053017731144964746,10,2023-03-11 21:06:38
467,16439737044913099312,10,2023-03-17 18:51:34
1334,610757874483092733,5,2024-01-25 22:48:37
322,10232714347402009058,3,2023-11-29 09:30:01
71,12969161724597566389,0,2024-07-19 16:28:16
8,12463360065226449145,3,2024-08-16 19:30:56
365,8422057825432026733,8,2024-10-23 14:39:26
568,8562194306587822697,0,2025-10-18 05:58:22
41,1078920579269304132,5,2025-08-31 14:01:24
218,2634125610205435778,8,2025-03-01 06:53:12
1492,6194426074028777478,3,2025-10-26 10:19:54
1133,13568735172440216051,10,2025-01-06 01:44:00
688,5311815863781769135,5,2024-12-26 18:32:26
567,8264858113981664294,6,2025-03-26 05:34:29
962,11767779130930776191,10,2024-09-03 02:16:10
144,3023468569529845789,2,2023-09-17 09:18:49
309,16675830229867731422,3,2024-07-28 06:35:30
1011,3634802411932305172,5,2024-07-07 22:17:35
40,4881298197893437426,10,2023-06-09 02:36:48
20,4563334277818193556,9,2024-05-27 01:39:50
1263,6757308545303833623,9,2023-03-07 00:01:33
1143,6912494132644716060,3,2025-09-14 18:56:55
1320,9852265120146608432,7,2024-05-10 14:03:08
1357,7075202374566650509,8,2024-10-01 02:35:12
1066,626709439072285385,0,2024-07-09 09:10:28
1284,9213212584581437177,7,2023-08-30 22:32:47
1025,7593129103273342455,8,2023-05-29 07:07:25
881,16388499526937044370,4,2023-02-09 19:38:00
438,18288201214933570547,1,2025-08-02 22:41:22
845,3947433556904250512,3,2023-12-28 21:03:07
75,1753310534596844569,2,2023-10-14 06:58:46
1192,9033859176815764394,9,2024-02-21 01:28:01
456,234882187684161243,9,2023-09-28 15:59:00
324,2694120599529577282,9,2023-10-08 17:28:54
1132,14147690835985586378,0,2024-10-16 18:42:13
1069,8585435909266372616,8,2025-08-11 20:06:38
1427,15941960976801066362,10,2024-06-09 07:44:51
760,15635251588036718408,10,2024-10-28 05:24:53
881,4205878121037210948,5,2025-06-18 22:45:30
43,15059326716856752609,7,2024-02-13 23:51:23
1004,14020609527384261896,9,2023-08-27 01:47:41
293,9103266327803511987,7,2025-09-24 21:07:47
787,838768948901547600,4,2025-02-23 16:00:03
1018,2023047452196579352,4,2023-07-17 08:18:33
1431,9418772754149983503,2,2023-08-17 23:38:05
676,4684174715494920443,2,2024-11-08 04:41:55
1123,5525789100962376522,1,2024-05-20 00:37:36
1189,8125846471190805390,0,2023-05-28 22:33:53
606,13646346815793694045,6,2024-08-03 11:08:40
281,5793457406633604318,4,2024-07-16 04:30:54
563,17698736468564556698,10,2025-06-06 14:14:23
497,4963973911657582536,9,2025-07-23 17:33:43
887,12501198530976538575,0,2023-09-18 23:21:24
1255,1738088953845568878,4,2025-07-20 07:00:27
832,15100955009560679258,4,2023-08-11 05:50:29
878,2206436218502859832,5,2025-04-18 09:46:16
381,8505279001908901859,6,2025-01-05 05:50:11
1293,6208495180214998791,8,2024-02-04 18:57:38
654,11060358506500026514,7,2025-05-12 08:16:07
1030,3632819755277349373,0,2023-06-16 21:26:20
1345,17133241978224769738,8,2024-03-24 21:12:34
1151,8500657438601975327,8,2024-08-18 21:59:39
508,7246171752968893293,9,2023-05-29 10:37:59
952,6759275119720947746,5,2023-06-16 17:06:05
672,3650477987964344220,8,2024-12-17 05:03:47
972,1647505681636635274,8,2023-03-28 23:32:58
389,1722029871366818483,1,2025-04-03 23:32:17
271,3984673595684439264,3,2024-09-19 22:48:32
1430,4549053037435754218,9,2024-08-23 15:34:36
1450,9010276428228401229,5,2023-05-05 04:59:55
124,2052799983944522000,1,2023-11-01 10:32:12
666,16419768538455497683,8,2024-03-14 04:35:31
502,11054555353020329612,6,2025-10-08 20:21:45
1156,2359317128518550558,2,2024-04-21 03:29:09
1398,2742696030848362791,0,2025-06-16 14:16:20
1459,13613624943688091950,1,2024-04-29 21:42:57
844,6961821831341817528,6,2025-04-05 02:16:48
1433,12972166613117146885,8,2024-02-08 00:19:14
1466,16529091254233132105,9,2023-01-21 15:50:20
841,8508267328036943320,5,2024-12-07 02:05:47
1200,16962504738983318158,3,2023-07-28 16:03:49
1276,6126845804514212947,4,2025-07-02 01:55:30
943,5436296167786640498,3,2024-01-01 13:35:24
1250,14724670728977027255,7,2025-09-13 23:44:07
797,4777420927671078542,7,2024-06-02 22:55:12
1166,11037041418609113756,1,2023-11-09 23:22:31
1412,7471617387498686912,8,2024-05-02 18:55:13
1478,10215281757941900950,4,2025-04-25 11:11:40
383,15734387687287689600,1,2025-10-21 03:47:33
697,661299634407307523,5,2025-10-28 18:31:46
291,8211076313679372708,10,2025-04-07 20:18:12
154,16032524830219397097,4,2025-06-07 12:33:32
842,17106699646286562638,7,2023-06-11 11:44:10
1157,2553677424274021755,10,2025-08-03 02:48:58
1365,4971956622417093268,10,2024-04-07 06:03:21
1147,16643290769075345923,0,2023-06-05 21:51:19
239,7968859314209201291,7,2023-06-11 03:12:33
1458,6557954877546818219,5,2025-07-11 02:04:17
1130,11262725236557374826,2,2025-01-10 20:16:04
1241,16046920991350855318,5,2023-05-28 00:09:03
117,9646828439056682614,1,2023-11-20 16:17:53
1001,6625981760366312683,6,2023-07-23 16:01:01
48,4411665808958132132,7,2023-01-08 10:08:22
1233,17852419421062105999,9,2023-11-30 21:27:29
249,8016570707851566173,9,2023-09-03 17:16:53
916,6638412318674092338,0,2024-10-07 19:26:39
1309,4528786992149988971,5,2024-04-10 06:11:17
1058,15863264083826385431,9,2025-03-26 04:06:45
1356,14936592964350084070,5,2024-03-16 02:36:57
966,10817829623823259104,6,2024-08-05 22:35:22
1125,3342840243482875526,1,2025-04-25 02:43:13
844,995470223908056415,5,2025-08-09 18:27:41
1047,4820258101335939399,2,2024-07-23 16:14:55
928,15273953565685353668,7,2025-04-12 23:37:47
103,17986597053334875197,1,2025-08-19 08:24:45
582,11901857549257418996,10,2024-11-08 13:52:22
1496,3144492204156457849,5,2023-11-21 09:47:14
1497,6259256401708833774,4,2023-09-14 17:47:52
234,2874842090728284084,9,2023-02-02 13:56:52
1180,3224034451981415123,2,2024-09-26 05:12:56
209,18443444249633044621,10,2024-05-27 05:07:04
1351,15060507195952471997,8,2024-02-17 12:55:25
1208,5974620074417989857,6,2025-03-24 01:06:40
1457,6265459150953625893,7,2025-02-11 07:00:09
922,2163655572204998955,3,2024-09-14 23:21:06
235,280879325548349777,7,2025-03-31 14:17:23
221,12319203214359731462,8,2023-03-13 00:16:13
620,2775917944709273236,3,2024-10-19 10:32:01
304,5537866160003606259,2,2023-04-12 04:43:11
1379,17049986947764653184,3,2025-08-12 17:35:04
98,17586212505132670563,7,2024-07-24 14:22:42
601,2696105419016666973,9,2025-07-08 15:33:08
680,3384627320786996814,0,2025-03-18 07:27:23
466,14318859060718674676,5,2024-06-13 01:43:55
1492,17434429297791790032,1,2024-08-06 20:20:13
193,7385277620697383859,5,2024-09-17 15:40:46
1381,1516172982768135036,8,2025-08-02 08:02:59
507,9671699956856309463,6,2025-01-07 02:29:29
355,1572510191502803465,2,2025-09-05 09:02:56
538,657115797598190494,2,2025-06-27 13:09:23
1464,17041255179123666134,2,2025-02-24 21:00:13
133,3319061486256883508,5,2023-08-19 04:00:42
477,10466765555331899544,5,2023-03-29 19:44:49
1057,3011383934075174523,3,2023-05-03 23:42:10
1076,7104451380702485653,6,2025-06-20 04:41:36
1226,14609286918266451716,2,2025-06-26 18:01:55
1216,14470164289576490715,5,2024-05-26 13:06:33
1353,17280180735886027987,7,2023-02-28 04:35:09
1141,3779295109315518107,1,2024-03-01 17:01:45
436,8839524179046721095,8,2023-06-21 09:27:48
419,13379675332245131059,8,2025-08-19 23:22:07
1160,9238445691980499206,7,2024-07-05 13:50:56
610,18255668878813275282,9,2023-07-14 10:50:46
954,5457982690224491418,0,2023-07-12 08:11:05
437,13449064874034416740,0,2023-03-24 07:27:09
827,2824531854129164536,4,2024-05-24 08:29:51
785,15341838655415568770,0,2025-05-08 09:03:01
350,13254546921763649568,8,2025-05-28 01:16:53
377,6391365290536636254,0,2023-09-10 05:10:30
1273,14334836347454236229,7,2025-10-05 16:45:18
1054,6883396089558852486,8,2025-09-30 03:09:38
395,9267160149420778118,0,2024-06-07 22:35:59
1376,14561831639534705174,10,2025-05-21 02:29:29
812,17183672626212899115,10,2025-08-26 19:24:51
1278,462198890735436785,0,2024-04-01 23:02:18
879,14343875246339328621,2,2024-12-13 07:38:39
258,13159020405370742106,2,2023-08-25 12:13:38
640,12141463908408849034,5,2023-02-08 22:34:15
1110,15406445793087867777,10,2023-02-23 07:22:59
1415,18364333944379757476,0,2025-05-13 02:45:56
1298,3675599434236531882,8,2025-06-20 06:30:02
1249,1920649209087576408,0,2023-09-14 15:33:45
547,11765350269566020786,10,2025-09-21 12:42:49
1485,14406723515815844990,10,2023-03-08 08:07:54
915,18378933689402794972,7,2025-03-09 12:19:42
1012,17140912724409522639,10,2025-10-29 13:58:42
577,5958149413050419552,2,2025-08-06 05:06:06
1310,1201193223180692189,9,2023-09-11 07:59:10
1483,9083663709237701776,9,2025-03-19 15:54:19
830,18370496999003927696,5,2024-01-01 03:13:53
1417,12917406490614321935,6,2024-08-14 21:02:09
389,5142644435419974587,10,2023-08-21 10:28:47
262,16555664603369186893,9,2025-03-05 15:23:26
121,16130565609276044654,6,2025-03-19 16:25:00
1246,750406978541262621,0,2023-10-01 08:25:46
382,12317804667145734552,10,2025-04-26 19:50:02
370,7801135617321217888,6,2023-06-03 13:57:58
1452,3383738178343495515,8,2023-03-06 23:29:51
546,16852539430127081999,7,2025-07-09 08:19:57
510,18328503317569594845,8,2023-07-27 09:04:07
589,1698075024467455243,8,2024-08-21 21:52:03
640,14696305838084872224,3,2024-11-15 13:20:37
478,6898091790085134179,3,2024-08-07 12:45:46
344,14293069438279295173,5,2024-06-12 01:17:24
355,8974862589334898000,9,2023-04-17 23:13:16
1200,13602277927093747707,4,2024-08-08 08:46:31
256,7133374122093386959,9,2023-04-05 19:43:39
619,119668910306940636,0,2023-08-09 04:01:27
404,13602704285105546521,7,2025-04-25 08:20:09
881,18270010847999844254,1,2023-03-23 22:57:04
1126,3603277533826058876,8,2023-06-10 06:16:38
1451,12834489571737735767,7,2025-10-01 01:49:25
1226,18270866845063282900,7,2023-12-12 11:13:58
270,9683141144300075525,9,2025-06-05 07:21:50
480,8916471889746142154,6,2024-02-09 13:43:23
1091,696577140607970541,10,2025-05-20 03:14:55
1447,5702891735285691247,4,2025-09-19 18:57:31
1295,6606106505191737420,5,2023-04-16 07:32:48
883,8112565314386005433,8,2023-11-20 14:23:54
94,4752667410069094774,6,2024-09-15 02:30:08
1343,12754585524001136679,9,2024-10-26 13:51:44
149,7849854020904782012,7,2023-08-20 16:20:37
1065,11513046089187832508,2,2025-02-27 02:27:18
381,9644790995359703527,3,2024-03-27 06:09:02
1416,7624635889583302798,6,2025-07-18 00:39:44
427,18329732593016022921,8,2024-12-23 02:18:50
1336,1007041405152615155,4,2025-05-02 12:13:21
1100,3257553226989180931,9,2023-05-08 09:57:55
1333,15445515709202603333,6,2024-03-03 15:56:13
1032,2588204799097317672,3,2025-01-13 12:53:05
992,13828678556963806035,8,2025-10-23 19:08:27
1374,5543766620021626036,1,2025-03-12 17:38:21
338,14564527185314076844,6,2024-12-22 16:57:25
672,13760795222015526463,8,2023-01-15 03:21:10
137,1716996849165003977,2,2025-08-07 17:40:10
55,6661079027264252485,6,2024-05-17 13:05:58
1292,7555259387222840621,8,2024-03-17 07:19:45
590,14584482312840392142,10,2024-07-03 00:17:27
441,549004899639766028,6,2025-10-28 16:54:06
494,2225705830493216350,2,2024-09-24 17:03:47
585,8780065855240240991,6,2023-06-11 20:48:39
611,12429267414802704004,5,2023-06-03 02:04:40
1198,10599352405871727472,0,2025-09-08 14:04:01
305,17457660207082797216,7,2023-03-22 10:59:17
463,13028523561013816838,1,2025-10-14 16:00:48
25,11732308292689079816,8,2023-10-24 04:34:13
1089,14644438307387806428,0,2025-03-10 11:34:11
981,1555855480719901167,6,2025-01-04 03:00:00
228,5468479241096990161,4,2023-04-06 19:17:29
740,10340260782277036371,6,2025-10-08 22:39:26
407,5103889407837209249,6,2023-09-27 01:51:36
760,3042613332037462369,7,2024-04-08 03:47:54
418,11592834100682637630,3,2023-08-21 16:17:21
1152,8459738400095261579,7,2025-10-26 07:35:10
965,1215073815810857812,6,2025-08-27 19:32:01
357,3487687282453977811,4,2025-09-18 06:57:49
1434,10832151896006237118,0,2024-03-03 00:11:40
683,18078519404240866290,1,2023-10-10 22:30:59
1352,12922085103532455561,8,2024-10-26 05:20:04
884,13881318513990086868,3,2023-11-16 07:56:11
982,6871663776352237247,5,2024-08-19 03:44:04
655,912165851962434236,9,2023-06-26 08:37:51
481,804984826703091206,2,2025-06-02 10:54:20
1431,5244542984077583128,10,2023-07-23 21:43:56
1063,11673894759487125040,10,2025-05-25 10:21:41
101,15977603008439485005,6,2024-05-09 23:12:00
1493,15650527376267530153,0,2025-04-04 13:45:11
547,8859366778146643071,2,2025-03-31 04:14:43
1468,10224743628651686725,8,2025-04-06 12:43:06
731,1348426844418046392,10,2023-09-20 20:08:36
166,7515801353983070887,4,2024-03-29 04:54:57
960,18106122979632733146,2,2023-07-13 17:03:22
1460,11470023138211710057,0,2024-09-24 04:53:54
457,5246408284870619806,7,2025-02-18 06:38:26
1108,7305090420828028386,8,2025-05-03 08:12:57
1439,5865333580392930686,3,2025-01-07 17:09:49
1103,13866219496022961743,1,2025-06-20 08:32:07
809,6984170246256708934,1,2023-01-26 23:33:20
1349,17626518276204149444,2,2023-04-30 19:04:18
407,6883396089558852486,2,2025-07-16 19:48:19
1141,8880710115266030760,6,2024-10-13 00:40:43
1053,17255924144423419618,8,2023-12-26 02:02:35
692,9010150867841871695,0,2025-06-12 16:55:25
457,13418828687461615285,9,2024-07-05 21:44:07
740,3354004557705505488,5,2024-01-12 13:04:14
801,14723997159120370406,3,2024-11-27 12:09:52
1125,9382788463375463698,3,2023-08-17 17:55:37
205,11377688160867081863,6,2024-04-12 07:10:46
249,11333555784794187150,9,2025-01-02 22:54:24
1307,12059907344936060544,5,2025-03-20 23:23:54
948,2961592552979670250,10,2023-08-19 17:29:49
822,4149300301680698100,1,2024-09-27 08:02:43
1104,13829734407527003978,7,2023-08-17 17:20:30
352,17248720895396385110,3,2024-08-12 21:10:57
172,15445515709202603333,2,2025-02-21 12:12:55
926,6843128799303549991,4,2023-01-14 07:33:37
1458,3305168484042920755,1,2023-01-03 06:13:31
1168,11427710572181379583,10,2025-08-12 02:45:59
123,2514757522819635819,0,2023-12-18 12:07:45
1447,3055570204263045784,2,2023-08-03 01:13:29
590,17696560175799432291,10,2024-08-19 03:55:16
806,8951506108574630775,10,2024-12-14 20:43:46
890,881694844220344782,5,2024-06-03 08:40:57
488,1648350061180107859,3,2025-02-03 06:40:50
227,9813227424940538489,1,2024-02-09 02:51:50
1046,9974880442024269185,7,2025-05-02 15:55:04
1271,10832151896006237118,0,2023-05-17 06:15:55
1204,7970452454980196389,5,2024-12-18 20:25:33
166,3168763647307881221,2,2024-01-12 21:46:09
1361,8212481865531549377,6,2023-01-16 05:11:35
391,11174013557333905934,3,2024-01-30 08:37:45
197,2444276334790430831,4,2025-08-12 19:28:01
4,12834166583582442674,0,2024-01-21 20:51:09
306,7404800679006283722,3,2023-08-04 01:02:27
403,2137671637532260769,6,2025-10-25 01:50:30
215,17152325636126553355,10,2023-02-27 19:49:08
1492,3957732583282524088,8,2023-02-14 18:25:35
98,18418514022063273766,6,2024-03-21 19:30:41
234,11871016507298776877,1,2023-07-31 19:45:07
490,5109331917672127734,10,2023-03-11 09:08:58
1069,18286257840373323656,1,2025-04-24 17:57:12
1079,16266507590970915619,10,2024-07-06 17:11:55
1250,1005767455771244051,0,2023-06-19 22:34:36
262,18418817325832791302,2,2023-10-18 07:10:51
145,2019265672543086794,5,2023-08-17 11:57:10
1140,9842079321825194919,1,2024-07-06 19:36:43
640,17741316111669901631,7,2024-10-27 01:06:13
263,10951861549226726272,10,2025-06-03 15:03:53
908,16321545248265628039,0,2025-08-20 21:53:33
1211,13177168799051993013,1,2023-01-06 18:39:15
971,9878745023473399469,7,2025-07-04 08:10:16
473,10584069781264521021,7,2023-08-09 00:01:51
1459,7740023937482277887,10,2024-01-10 15:13:21
630,14217279527640155292,6,2024-01-25 03:31:11
1465,10265796855218302071,0,2025-08-04 16:03:06
893,2173856388527437279,3,2025-01-01 12:53:54
1288,12888096202380053077,10,2024-01-17 22:49:36
421,9123100210413520250,4,2023-09-13 20:06:56
381,16118229678205066494,2,2023-03-14 06:26:29
940,13334245515438971812,4,2024-01-04 18:50:47
1085,4656610178641870600,3,2023-03-18 17:23:52
286,17419907724604622347,6,2025-10-20 13:45:48
1230,12726915340155363062,7,2024-05-24 10:32:01
1362,5263846059512377956,4,2023-08-11 03:47:04
1107,9089161713134409042,8,2023-06-27 13:22:01
28,14263079909136302453,3,2024-02-13 01:20:38
156,4895803706590852351,8,2023-07-22 17:00:37
938,15201586696234158777,5,2025-03-28 11:35:35
1391,9455177910730075491,1,2023-08-25 01:14:16
82,6481204830118868940,1,2023-11-22 10:51:41
1131,1435888275886670191,4,2024-09-10 19:30:22
511,17250272234776076049,10,2023-06-12 10:07:55
283,11573100417587615398,10,2025-01-12 21:04:36
1343,3047514117826707341,9,2025-01-09 07:07:35
1080,5263846059512377956,5,2023-12-12 08:22:55
166,13546998169023914709,9,2023-03-10 06:25:15
