work_id,title,publish_year
12194278723846956973,The Memory Box,2006
12096276768307446051,The Divorce,1966
1198015507369178722,Scarred,1952
17890100732454899533,Wedding Night,2013
13642561419769083668,Wicked Favor,1952
17418755547104884925,Her Big Fat Foxy Billionaire Best Friend,2022
16677838455639276909,The Bitterroot Inn,1986
9078549389124608890,Sin & Suffer,1978
3058136755438079343,Handle With Care,1957
17758984910601168469,Deja Vu,1993
4445079831933238360,The Ghost,1986
13459872072636973773,Getting Schooled,1964
9948745261543429501,Long Shot,1963
17698736468564556698,King Maker,1982
14672270642757206049,"Kamisama Kiss, Vol. 1",1954
16940339663844481714,L'As de coeur,1992
7861609445168445256,A Night at the Theatre,1955
13659315936066968309,Blind Side,1985
11822527380466268478,Earth Star,2012
7330333131138176048,L'Ange mÃ©canique,1998
9298401664975192764,Accidental It Girl,1961
9956980847301544181,Spook House,1992
7707042191929676371,Move Over Darling,2015
13899569758664510079,Um Beijo no PÃ©,1989
2550685000092386638,Don't Hex with Texas,1976
10484345143736048364,A Night to Forget,2020
12732452469766358075,Leather+Lace,1959
7679393102733462675,Tearing Down Walls,1978
11939242966125931700,L'EreditÃ  del Serpente,1998
7689844060790206333,Humanlike,1985
12499098860205644134,Vita Nova,2020
7404800679006283722,The Home Court Advantage,1973
16547989155104164464,Dirty Laundry,1966
4244491183021236316,High Plains Holiday,1982
8407592275571677232,The One You Want,1972
3870698435461815992,Sanctum,1960
6403519111222807609,Saying Yes,2017
7076971132937362476,Emerging from Darkness,2019
4238387504151130344,Fearsome,2007
5936389236098240300,His Mistaken Muse,1968
7535995870151894238,"Ø§ÙÙØµÙØ± ""ÙØ°ÙØ±Ø§Øª ÙÙØ§Ø·Ù Ø¹Ø±Ø§ÙÙ""",1951
13337801221515935910,A Dark Design,1956
17871857752077862370,April's Secret Storm,1960
14605790642239356718,Princess Mia,1953
16727107531387505552,Bleeding Hearts,1968
10022494475175729314,Noble-Hearted Kate,1968
4687321710313010815,Priestess,2005
2059425727734503348,Naked,2012
1792455337102528086,Pulled Under,2006
18066538189138324692,At First Glance,2018
9220764375500135453,Grayson,2004
10048090621208769554,Taunt,1978
11360139983865796490,Things We Know by Heart,2002
13993648425682420728,Love Letter,1974
1200947517154249219,Veil of Shadows,2008
6821629784951436572,Bad Boy's Bridesmaid,2007
9315277009054194178,Always,1987
12151292888797586882,Dirty Letters,1961
3727649969397917909,Perfectly Toxic,1970
5746490627444670360,When I'm Gone,1977
18340346929243769990,Eruption,2000
15145012056623175932,Zodiac Circle,1991
9206924110135752944,Magical Midlife Madness,1967
10267632153083085702,50 Ways to Win Back Your Lover,1970
3877757135671939971,Hasta que nos quedemos sin estrellas,2011
7150806698790969348,Tempt,1956
13034599306631940377,One True Loves,1996
2438563532861429306,Birthmarked,1998
14116604360420786719,Evernight,1953
9514685151178228734,Shadows and Silk,1980
2652398510307070315,The Merchant's Daughter,1955
15579238090849953334,Dominion,2013
12656581382621121986,Overseas,2004
5081879652546614804,Remember Me,2020
1966929020499094814,The Goddess Inheritance,1990
17934139657326000543,Paranormalcy,1989
1320173536575230748,Panther,1995
1085347297098082600,My Wolf Cowboy,1970
16297883081441020887,Bite Me,1998
2782592630195133481,After the Storm,1953
13855845274289477627,Darcy & Elizabeth: Nights and Days at Pemberley,1982
14007512616354590704,Coloring Outside the Lines,1999
12844187370059479483,Private Scandals,2005
4159524653537363617,Give and Receive: Book 1,2023
6596225693951064858,Captured Secret,2015
8350603725175440788,Innocent Prey,2011
11064810281026730634,Transcending Darkness,1951
17833323271095795064,Going Deep,1981
7326690453216845903,The Wright Brothers: How They Invented the Airplane,1966
18073261658205650070,Looking for Trouble,2007
2684777077215438401,The Dunwich Horror and Other Stories,2023
17826967640899036642,Cunning,1961
17781859676196123792,Searching for Dragons,1956
13675057557901382217,Finding A Way,1963
11339661874451928187,Dom Wars: Round Three,1966
12257475460063445355,Siren's Song,1979
12979583967349298468,Phobos,1958
2406655919125908659,Better When He's Brave,2006
1660816107433139089,Witch's Pyre,1968
10910921224976401040,ShÅgun,2021
11699203210016629699,It's About Love,1968
8705567988882448109,On the Edge of Love,1989
7175336673192727219,Queen of Wands,1995
4753900375633495233,The Raven Oath,2014
8908910904549081461,A Highlander's Passion,1979
8494455132992307397,Witchâs Return,2021
10154022232587625102,Truth or Dare,1978
1192604340317506436,Collided,2024
3531541009934326024,Just Breathe,2001
6477156913628122454,Tess of the D'Urbervilles,2018
3579411494109981089,A Lesson in Passion,1972
11096362285311939719,Unleashing the Storm,2025
7380894995995690369,Into the Wilderness,1954
11261282481196413935,The Forgotten Ones,2000
5525189318016270286,Dead Man's Bluff,1962
2748927361241551369,A Stolen Heart,1984
1236741875414688414,Stirred Up 2,1954
7666816553106100282,Marked by Hades,2008
4522404587520168535,DEADLY ADDICTION,2009
15637514425460239169,Il legame,1983
2934454774042433748,Unchanged - La catena della Morte,1957
5735683844173771693,Blind Love,1982
4477033067579379937,Twenty-Eight and a Half Wishes,1993
7435296229718656466,Vampire Kisses,2005
7257181891915068320,Wet: Part One,1959
8112565314386005433,Desire by Design,1980
8395047457248336671,Cameron's Control,1975
16630033146755158450,The Ending I Want,2011
12104842480715469483,Finding Beautiful,1976
12975513886528706587,Hyperversum,1984
5382815392367750325,The Studying Hours,2000
7802533688035109036,The Clover Chapel,1986
7687295137928970042,Veil of Mists,2003
16419513618375517824,The Brightest Stars,1961
15978577096876908330,Choosing Us,1977
9982917918105012308,Witch in the House,2020
6724895322271224777,Save Your Breath,1970
7773285124038481853,Pass me By,1956
4537191425724333510,The Guardian Angel,1985
12846753792706283959,Daughter of Fortune,1963
4067722880465719654,Adieu to Destiny,1962
2886035224832781075,Silvermay,1971
13021696039765902599,Confessions of an Alli Cat,1975
10807497590304991725,Red Flags,1970
2860397890930840871,Keeping Kennedy,2000
12351723573905388977,The Wish House,1988
4942647922134602601,Mistik Lake,2022
12384453124724099910,Family Affairs,2006
14970357207376218653,Ace,1985
6279032582475679904,Believe,1961
11566739169024973373,The Bride,1993
16069810187642792025,She is one of the boys,2000
6840988622418731259,Dirty Rotten Scoundrel,1953
18059539004767230203,Just Not Mine,1970
1460708510685957171,Sand & Snow: A Novella,1959
13213481290662749960,The Seduction 1,2022
13933087018932403453,Fallen Angel Part II,1952
15302133128282980758,A Touch of Midnight,1962
3108952648721103426,Sleep with the Lights On,2021
8412670291027036995,Marry Me for Money,2003
14430756989133458734,His Secret Desire: Billionaire Secrets - Book One,1980
10675704040724276209,Black Widow Demon,2000
2947783266707174183,The Indigo Lounge Box Set - Books 1-4,2009
3027270974153050957,Love Letters,1988
7388461833335921790,The Scorch Trials,1974
4015288457658690590,The Cricket on the Hearth,2009
9487681203786114702,Rune Warrior,1985
13717453233649503578,Bella's Dilemma,2016
2166307901825240851,My Dearest Enemy,2006
9319760278590882052,Preacher Man,1983
5023076915638545236,Doctor Who : The Twelfth Doctor Complete Year One,2011
10251897318279811834,Trial by Fire,1985
16388499526937044370,That Thing Between Eli & Gwen,1964
8504034484664503762,All About the D,1970
4990645828446069832,The Lost Princess,2003
8686809665507711973,"Schlaft gut, ihr fiesen Gedanken",1951
3220998428441869665,The Sweetest Dark,2005
15093305950191320780,A Sky Full of Secrets,1956
10652365235839216975,Tru Blue,1985
3676191076772347483,The Virgin Duet,1973
6341001212463225271,She Loves Me,1982
3684282772014836608,The Light to My Darkness,1956
7215610732513081617,Born to Win: Transactional Analysis with Gestalt Experiments,1992
919816521034679209,The Barrier Between,1979
8061376070538347514,Party of Two,1988
16761918194641945421,Teenage Mermaid,1994
608729670296184259,Call of the Sea,1953
2790120422052896803,Just Watch the Fireworks,2008
17129805105253535122,Son of the Shadows,1957
11094322722831211158,Inhale,1982
7444191635091151796,Semper Fi,1963
345003937741174135,The Dating Deal,1965
16032524830219397097,Nothing Can Keep Us Together,2020
15555806074711099973,The Billionaire Bad Boys Club,2000
1494971091310303970,Hunting Lust,1993
5365816412745395693,All That Mullarkey,1974
2978649140137079353,Central,1952
730938354537387536,Exposed to You,1961
5802934308405485276,Sin Historial,1953
5444660776401482306,Daddy's Girls,1980
3097089897810451102,Unremembered,2018
16211916930042671597,Cloak and Dagger,2004
4658949131653038310,Lumberjack in Love,2014
18231571322242585664,Close to You,1985
5389153888498647160,Stealing the Groom,1986
6501756067809348721,A Touch: A Lia Fail Short Story,1985
8273771001157552373,The Unbound,1966
4734927841116980486,Submission,2006
7910232509370845563,Scare Crow,1993
14239047606752900577,Her,1960
2172440529955014528,Little (Grrl) Lost,1981
1306870520562872160,Life in Outer Space,1981
15487738105439727122,A Dirty Shame,2002
3656746301280917996,Indiscretion: Volume One,1980
14995053201710295145,Darkest Hour,1969
12066819452207958180,Bound,2013
17545060065930849342,The Demon's Daughter,1983
7910983043860350678,Murder by Impulse,2019
9786343095407594280,Sacred Love,1960
2073584460458954028,Full Contact,2012
1605698946608569715,The Era of Women: Riyad Al Kadi,2015
8988038809010590826,Endless Love Letter,1990
14228493372820829375,Darkest Mercy,2007
16778814181561597318,Adaptation,2025
12061772513935476803,Adam and Eve and Pinch-Me,2016
6239498866294919542,The Road Always Leads to Home,2004
18418514022063273766,La iniciaciÃ³n,1967
16895852303009702464,The Back-Up Series Box Set: Back-Up / Front & Center / Encore,1980
6538597847691758639,F*ck Love,1985
187409135130172817,Troublemaker,1995
1325050592552768288,Eli,1952
4076318659577901502,"Doctor Who: The Tenth Doctor, Facing Fate Vol 2: Vortex Butterflies",2017
15000716295653222528,Havoc Series,1991
11687702796607506059,Played,1972
6269357136815823420,The Tiger in the Well,1953
13862957109188773771,Cheetahs Never Win,1981
5233980229090727749,A Quiet Kind of Thunder,2004
12091183344600399298,Filthy Lies,1982
2044337243464877669,Landon,2016
11278214777018406930,Savaged,1976
16521903009763413453,Until Merri,2004
15227774261666643893,Want You,1952
1946264575456117119,The Titan Was Tall,2012
12098158457150551639,Alive,1968
15695920333716298625,Heidi's Guide to Four Letter Words,1999
4158909800758248577,The Hate U Give,1988
6653223018271673067,Hollen the Soulless,2020
17565852067288820703,Mr Right Across the Street,1973
16394287021117872061,Writing the Rules,1975
7355649288521774030,City of Souls and Sinners,1961
12449936047013869818,The Wedding Party,1989
8350852523003770870,Barbarian's Beloved,1963
6071147756853873438,Divine Grace,2018
3551078383880349931,Tender Mercies,1955
9571271642540464408,Special Force,1980
18084920448066488787,Sing To Me,1967
3748579588593835978,He's With Me,2016
17612607784889754001,The Care and Feeding of an Alpha Male,1954
14354571799647751693,GOLD DIGGERS.,1959
7160092098296829154,The Samson Brothers,2018
4181982044018743096,Hush Money,1999
13643013682371420970,Winter Knights,2003
11048577730789318732,Secrets Collide,1961
6858925416591613120,Cowboy Shuffle,1966
10210516522705119121,A Wish: A Lia Fail Short Story,2015
6036172356713557497,Rainwater,1985
7102332156872167334,Braedric's Bane,1976
7577786212136485513,Midsummer Sweetheart,1965
3224034451981415123,Maybe Maby,1957
15950311562332615981,This is a Love Story,1957
6798073999653606009,Ninth Key,2012
12961691646860240381,The Prince's Son,1990
2197320545305107515,Conspiracy,1995
9032763975376026626,Broken Silence,2006
9737311128979815307,Infinite,1961
17886692417958582353,Tryst,1998
7271934457286860782,Death on Demand,1974
2480933438419836664,A Night to Surrender,1993
15434385190781331441,Reveal Me,1964
12933567793355058188,Romancing the Billionaire,1994
12226094910863402825,Aftershock,1952
10901459869572205637,The Assassin and the Underworld,1988
5439882950145719892,Songbird Caged,1951
2732155355671856705,HOT Pursuit,2015
13138906898715540542,Senses Series Box Set,2008
4034178260703830643,Beautiful Torment,2019
2938385701500494268,Resisting Temptation,1974
1905069510116494679,A Sparrow Falls,1967
14101412412886396235,Vandal,2024
12695251379700049405,Hard,1996
9486511844035928282,All the Wrong Places: Sometimes Destiny likes to play...,1955
6296214466107794235,Everlasting,1983
6892100088891571578,Christmas in Cambridge,1972
11673894759487125040,The Darkest Temptation,1965
7009335938996896487,Fallen University: Year Two,1972
12452015888284317946,Copper,1951
2613662609703024025,Sven the Collector,1955
3568012732578900100,Bonds of Cupidity,1959
14267403038287491041,Devious Little Liars,1975
9612978441204108958,Witches Get Stitches,2004
6166135379829655140,The Kiss of Kismet,1953
16612907012096663806,Forgetting the Rules,2000
4029585151551683906,Daddy Dearest,2022
18067081646022272506,A Dance with Dragons,1984
4914648655910407518,From Burning Ashes,1952
6774747976200830554,Every Summer After,2005
13134401744267164658,Mr. Maybe,2023
17335111362506344807,Ghost Town,1979
6626837622522239553,One to Keep,1976
3760646992476327613,Until You,1981
5553152601611057946,Blood Rights,2005
12601671696016325517,As You Wish,1967
13425337697838762912,One Night in the Ice Storm,1995
5695221454337511740,A Beautiful Forever,1962
14907090823813744710,Girl In A Spin,1954
2980482692843951654,Autumn Storm,1958
3531270887307859206,Soul Screamers Volume Four,2011
11237713332183045987,Heroes 'Til Curfew,1995
16688646578733185959,Multiversum,1971
5440006688981502126,Ambrosia,1989
1027849644855537605,Somebody's Angel,1967
2304365423952812152,Transgression,1988
15638593690484210621,Igniting Lies,2024
15768211409704436055,In Bloom,1960
15965186977798107656,Jared,1985
10128470337521386927,HDU,1968
17596474986069861467,Thirteen Weddings,1988
14375558673999470495,Indigo,1959
1778159153099122707,Atonement,1957
10759727761662754620,Kismet,1995
10914808300602464876,Talented,1977
9626667576080937012,Curran,1973
6100366221282209374,Sweetest Temptations,1965
18376153669094420067,Whispered Promises,2012
4724380628941308975,Sweet Revenge,1992
14401516871184240541,The A-List,1994
3058738890379541058,Mistress of Rome,1962
12274394096540038739,Tempting Danger,1976
9593039821808726922,Spin,2024
168679909399010009,Nice Girls Don't Date Dead Men,1999
1078251848209055399,Radiant Shadows,1999
5131647854546950378,Confessions of an Ugly Stepsister,1975
7749000978142477958,The Soul's Mark: FOUND,1963
2622259351434216159,ÐÑÐ¸ÐºÐ»ÑÑÐµÐ½Ð¸Ñ ÐÐµÐ·Ð½Ð°Ð¹ÐºÐ¸,1987
2923212739611968418,Trade Me,2024
2137265710626455045,"Where'd You Go, Bernadette",1992
9693670627506609644,Jigsaw,1991
16348558682527583017,Throne of Power,1994
14103685556671610296,A Feast for Crows,1982
